CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_encoded,Occupation_encoded,Gender_encoded,ProductPitched_encoded,MaritalStatus_encoded,Designation_encoded,Age_Group,Age_Group_encoded,Income_Group,Income_Group_encoded,Family_Size,Travel_Experience,Travel_Experience_encoded,High_Satisfaction,Base_Price,Price_Per_Person,Customer_Segment
200659,0,28.0,Self Enquiry,3,11.0,Small Business,Male,3,3.0,Deluxe,3.0,Single,2.0,0,3,1,0.0,Manager,19908.0,1,3,2,1,2,2,Young,3,Low,1,3.0,Beginner,0,0,2000,1154.7005383792516,2
200660,1,58.0,Company Invited,1,8.0,Salaried,Male,2,4.0,Basic,3.0,Married,1.0,1,2,0,0.0,Executive,17380.0,0,2,2,0,1,1,Senior,2,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200661,0,43.0,Self Enquiry,1,13.0,Salaried,Female,2,3.0,Deluxe,4.0,Married,5.0,0,3,1,0.0,Manager,19765.0,1,2,1,1,1,2,Middle,1,Low,1,2.0,Regular,3,0,2000,1838.4776310850234,1
200662,1,20.0,Self Enquiry,3,8.0,Small Business,Female,2,4.0,Basic,3.0,Single,2.0,0,4,0,1.0,Executive,17044.0,1,3,1,0,2,1,Young,3,Low,1,3.0,Beginner,0,1,500,353.5533905932737,2
200663,1,21.0,Self Enquiry,1,24.0,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,3,1,1.0,Executive,17693.0,1,2,1,0,2,1,Young,3,Low,1,4.0,Beginner,0,0,500,375.2776749732568,1
200664,0,36.0,Self Enquiry,1,20.0,Salaried,Male,3,3.0,Deluxe,3.0,Divorced,1.0,1,5,1,2.0,Manager,21586.0,1,2,2,1,0,2,Middle,1,Medium,2,5.0,Beginner,0,1,2000,1501.1106998930272,1
200665,0,47.0,Self Enquiry,3,8.0,Salaried,Female,3,4.0,Basic,3.0,Single,2.0,1,2,1,0.0,Executive,18294.0,1,2,1,0,2,1,Senior,2,Low,1,3.0,Beginner,0,0,500,288.6751345948129,2
200666,1,36.0,Self Enquiry,1,9.0,Salaried,Female,2,3.0,Deluxe,3.0,Divorced,1.0,1,5,1,1.0,Manager,22347.0,1,2,1,1,0,2,,1,,1,3.0,Beginner,0,1,2000,1838.4776310850234,1
200667,1,41.0,Self Enquiry,1,8.0,Salaried,Female,2,5.0,Basic,3.0,Married,5.0,1,3,0,0.0,Executive,17778.0,1,2,1,0,1,1,Middle,1,Low,1,2.0,Regular,3,0,500,459.61940777125585,1
200668,0,28.0,Self Enquiry,1,15.0,Small Business,Female,3,3.0,Basic,3.0,Married,6.0,0,3,1,1.0,Executive,17377.0,1,3,1,0,1,1,Young,3,Low,1,4.0,Expert,1,0,500,375.2776749732568,3
200669,1,39.0,Self Enquiry,1,12.0,Small Business,Male,3,3.0,Basic,5.0,Divorced,1.0,1,2,1,1.0,Executive,17404.0,1,3,2,0,0,1,Middle,1,Low,1,4.0,Beginner,0,0,500,375.2776749732568,4
200670,0,27.0,Self Enquiry,1,10.0,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,2,1,1.0,Executive,17318.0,1,2,1,0,2,1,Young,3,Low,1,4.0,Beginner,0,0,500,375.2776749732568,4
200671,0,34.0,Self Enquiry,1,16.0,Salaried,Male,2,3.0,Basic,4.0,Married,2.0,0,2,1,0.0,Executive,17008.0,1,2,2,0,1,1,Middle,1,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200672,0,42.0,Self Enquiry,3,20.0,Small Business,Female,3,4.0,Deluxe,3.0,Single,1.0,0,3,0,0.0,Manager,21244.0,1,3,1,1,2,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1154.7005383792516,2
200673,0,33.0,Self Enquiry,1,6.0,Salaried,Male,3,4.0,Basic,5.0,Single,4.0,1,4,0,0.0,Executive,17799.0,1,2,2,0,2,1,Middle,1,Low,1,3.0,Regular,3,1,500,375.2776749732568,1
200674,0,58.0,Self Enquiry,1,11.0,Large Business,Female,2,4.0,Standard,4.0,Married,3.0,1,5,1,1.0,Senior Manager,25552.0,1,1,1,3,1,3,Senior,2,Medium,2,3.0,Regular,3,1,1000,919.2388155425117,0
200675,0,31.0,Self Enquiry,3,13.0,Salaried,Male,2,4.0,Basic,3.0,Divorced,4.0,0,4,1,1.0,Executive,17329.0,1,2,2,0,0,1,Middle,1,Low,1,3.0,Regular,3,1,500,353.5533905932737,2
200676,0,36.0,Self Enquiry,1,27.0,Salaried,Female,2,3.0,Deluxe,3.0,Divorced,2.0,1,3,0,1.0,Manager,22347.0,1,2,1,1,0,2,,1,,1,3.0,Beginner,0,0,2000,1838.4776310850234,1
200677,0,49.0,Self Enquiry,1,14.0,Salaried,Female,2,3.0,Standard,4.0,Divorced,5.0,0,4,0,0.0,Senior Manager,22403.0,1,2,1,3,0,3,Senior,2,Medium,2,2.0,Regular,3,1,1000,919.2388155425117,3
200678,0,48.0,Self Enquiry,1,26.0,Small Business,Male,2,3.0,Basic,3.0,Divorced,5.0,0,2,0,0.0,Executive,17259.0,1,3,2,0,0,1,Senior,2,Low,1,2.0,Regular,3,0,500,459.61940777125585,3
200679,0,31.0,Company Invited,3,26.0,Small Business,Female,2,3.0,Deluxe,3.0,Divorced,2.0,0,2,1,0.0,Manager,21932.0,0,3,1,1,0,2,Middle,1,Medium,2,2.0,Beginner,0,0,2000,1414.2135623730949,2
200680,0,36.0,Self Enquiry,1,13.0,Salaried,Male,3,3.0,Basic,3.0,Single,3.0,0,3,0,2.0,Executive,19678.0,1,2,2,0,2,1,Middle,1,Low,1,5.0,Regular,3,0,500,375.2776749732568,4
200681,0,38.0,Self Enquiry,1,6.0,Large Business,Female,3,3.0,Standard,5.0,Divorced,2.0,0,4,1,2.0,Senior Manager,28582.0,1,1,1,3,0,3,Middle,1,Medium,2,5.0,Beginner,0,1,1000,750.5553499465136,0
200682,0,32.0,Company Invited,1,6.0,Salaried,Female,3,4.0,Basic,4.0,Divorced,7.0,0,3,1,0.0,Executive,17332.0,0,2,1,0,0,1,Middle,1,Low,1,3.0,Expert,1,0,500,375.2776749732568,3
200683,1,25.0,Self Enquiry,3,25.0,Small Business,Male,2,4.0,Basic,4.0,Divorced,2.0,1,2,0,0.0,Executive,17413.0,1,3,2,0,0,1,Young,3,Low,1,2.0,Beginner,0,0,500,353.5533905932737,2
200684,0,40.0,Self Enquiry,3,16.0,Small Business,Male,3,4.0,Standard,4.0,Married,3.0,0,4,1,1.0,Senior Manager,24705.0,1,3,2,3,1,3,Middle,1,Medium,2,4.0,Regular,3,1,1000,577.3502691896258,2
200685,0,26.0,Company Invited,3,13.0,Small Business,Male,2,4.0,Deluxe,5.0,Single,2.0,0,3,1,1.0,Manager,22347.0,0,3,2,1,2,2,Young,3,,1,3.0,Beginner,0,0,2000,1414.2135623730949,2
200686,0,41.0,Self Enquiry,1,13.0,Small Business,Male,2,3.0,Basic,5.0,Single,3.0,1,4,1,0.0,Executive,19721.0,1,3,2,0,2,1,Middle,1,Low,1,2.0,Regular,3,1,500,459.61940777125585,1
200687,0,36.0,Self Enquiry,1,8.0,Small Business,Male,3,3.0,Basic,3.0,Single,5.0,0,5,1,0.0,Executive,17519.0,1,3,2,0,2,1,Middle,1,Low,1,3.0,Regular,3,1,500,375.2776749732568,3
200688,1,19.0,Self Enquiry,3,27.0,Salaried,Male,2,4.0,Basic,4.0,Single,2.0,1,2,0,1.0,Executive,17121.0,1,2,2,0,2,1,Young,3,Low,1,3.0,Beginner,0,0,500,353.5533905932737,2
200689,1,20.0,Self Enquiry,1,10.0,Large Business,Male,2,3.0,Basic,5.0,Single,2.0,0,3,1,1.0,Executive,17973.0,1,1,2,0,2,1,Young,3,Low,1,3.0,Beginner,0,0,500,459.61940777125585,1
200690,0,31.0,Self Enquiry,1,18.0,Small Business,Female,2,3.0,Deluxe,3.0,Divorced,1.0,1,4,0,1.0,Manager,20855.0,1,3,1,1,0,2,Middle,1,Medium,2,3.0,Beginner,0,1,2000,1838.4776310850234,1
200691,0,36.0,Company Invited,1,15.0,Small Business,Male,2,3.0,Basic,4.0,Married,1.0,1,4,0,1.0,Executive,18617.0,0,3,2,0,1,1,,1,Low,1,3.0,Beginner,0,1,500,459.61940777125585,1
200692,0,32.0,Self Enquiry,1,9.0,Small Business,Female,3,3.0,Deluxe,5.0,Divorced,2.0,0,2,1,1.0,Manager,21725.0,1,3,1,1,0,2,Middle,1,Medium,2,4.0,Beginner,0,0,2000,1501.1106998930272,4
200693,1,36.0,Self Enquiry,3,9.0,Salaried,Male,2,4.0,Standard,3.0,Divorced,2.0,1,2,1,0.0,Senior Manager,25325.0,1,2,2,3,0,3,Middle,1,Medium,2,2.0,Beginner,0,0,1000,707.1067811865474,2
200694,0,33.0,Self Enquiry,1,6.0,Salaried,Female,2,4.0,Deluxe,3.0,Unmarried,1.0,0,4,0,0.0,Manager,21949.0,1,2,1,1,3,2,Middle,1,Medium,2,2.0,Beginner,0,1,2000,1838.4776310850234,1
200695,1,37.0,Self Enquiry,3,6.0,Salaried,Male,2,4.0,Standard,3.0,Divorced,6.0,0,2,1,1.0,Senior Manager,25609.0,1,2,2,3,0,3,Middle,1,Medium,2,3.0,Expert,1,0,1000,707.1067811865474,2
200696,0,45.0,Company Invited,1,13.0,Salaried,Male,2,3.0,Deluxe,4.0,Divorced,2.0,0,4,1,1.0,Manager,22347.0,0,2,2,1,0,2,Middle,1,,1,3.0,Beginner,0,1,2000,1838.4776310850234,1
200697,0,29.0,Company Invited,3,26.0,Large Business,Female,2,3.0,Basic,3.0,Divorced,2.0,0,3,0,1.0,Executive,17157.0,0,1,1,0,0,1,Young,3,Low,1,3.0,Beginner,0,0,500,353.5533905932737,2
200698,0,35.0,Self Enquiry,3,13.0,Small Business,Female,2,3.0,Deluxe,3.0,Divorced,2.0,0,4,1,0.0,Manager,19601.0,1,3,1,1,0,2,Middle,1,Low,1,2.0,Beginner,0,1,2000,1414.2135623730949,2
200699,0,52.0,Self Enquiry,1,6.0,Salaried,Male,3,3.0,Super Deluxe,3.0,Divorced,3.0,0,2,1,1.0,AVP,32099.0,1,2,2,4,0,0,Senior,2,Medium,2,4.0,Regular,3,0,3500,2626.9437248127974,0
200700,1,58.0,Self Enquiry,1,8.0,Large Business,Male,2,3.0,Basic,3.0,Single,5.0,0,2,1,1.0,Executive,17479.0,1,1,2,0,2,1,Senior,2,Low,1,3.0,Regular,3,0,500,459.61940777125585,3
200701,0,53.0,Self Enquiry,3,8.0,Small Business,Male,2,3.0,Super Deluxe,3.0,Married,7.0,0,3,1,0.0,AVP,29852.0,1,3,2,4,1,0,Senior,2,Medium,2,2.0,Expert,1,0,3500,2474.8737341529163,3
200702,0,30.0,Self Enquiry,3,14.0,Salaried,Male,3,3.0,Standard,3.0,Married,6.0,0,3,1,0.0,Senior Manager,22264.0,1,2,2,3,1,3,Young,3,Medium,2,3.0,Expert,1,0,1000,577.3502691896258,2
200703,0,38.0,Company Invited,3,16.0,Large Business,Female,2,3.0,Deluxe,3.0,Single,2.0,1,3,0,1.0,Manager,20666.0,0,1,1,1,2,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1414.2135623730949,2
200704,0,35.0,Self Enquiry,3,9.0,Salaried,Male,3,3.0,Standard,3.0,Married,7.0,0,5,0,1.0,Senior Manager,22823.0,1,2,2,3,1,3,Middle,1,Medium,2,4.0,Expert,1,1,1000,577.3502691896258,3
200705,0,39.0,Self Enquiry,3,8.0,Salaried,Male,2,1.0,Standard,3.0,Unmarried,1.0,0,2,1,1.0,Senior Manager,22880.0,1,2,2,3,3,3,Middle,1,Medium,2,3.0,Beginner,0,0,1000,707.1067811865474,2
200706,1,40.0,Company Invited,3,30.0,Salaried,Fe Male,3,1.0,Super Deluxe,4.0,Unmarried,5.0,1,3,1,2.0,AVP,28194.0,0,2,0,4,3,0,Middle,1,Medium,2,5.0,Regular,3,0,3500,2020.7259421636904,2
200707,0,47.0,Company Invited,1,22.0,Small Business,Male,3,1.0,Deluxe,3.0,Married,2.0,1,2,0,0.0,Manager,20067.0,0,3,2,1,1,2,Senior,2,Medium,2,3.0,Beginner,0,0,2000,1501.1106998930272,4
200708,0,36.0,Company Invited,3,14.0,Large Business,Male,2,3.0,Deluxe,3.0,Married,5.0,0,3,1,0.0,Manager,20079.0,0,1,2,1,1,2,Middle,1,Medium,2,2.0,Regular,3,0,2000,1414.2135623730949,2
200709,1,31.0,Company Invited,1,15.0,Small Business,Male,2,4.0,Basic,5.0,Single,1.0,1,3,1,0.0,Executive,17321.0,0,3,2,0,2,1,Middle,1,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200710,0,33.0,Company Invited,3,23.0,Salaried,Male,2,3.0,Super Deluxe,3.0,Single,2.0,0,3,1,1.0,AVP,32444.0,0,2,2,4,2,0,Middle,1,Medium,2,3.0,Beginner,0,0,3500,2474.8737341529163,2
200711,1,29.0,Self Enquiry,1,16.0,Salaried,Female,3,4.0,Basic,5.0,Single,7.0,1,5,1,1.0,Executive,17404.0,1,2,1,0,2,1,Young,3,Low,1,4.0,Expert,1,1,500,375.2776749732568,3
200712,0,36.0,Self Enquiry,1,19.0,Salaried,Female,2,3.0,Basic,3.0,Single,4.0,0,3,1,0.0,Executive,18452.0,1,2,1,0,2,1,,1,Low,1,2.0,Regular,3,0,500,459.61940777125585,1
200713,0,45.0,Self Enquiry,1,6.0,Small Business,Female,3,3.0,Basic,3.0,Married,4.0,0,5,0,1.0,Executive,17270.0,1,3,1,0,1,1,Middle,1,Low,1,4.0,Regular,3,1,500,375.2776749732568,1
200714,0,50.0,Self Enquiry,1,6.0,Small Business,Male,3,3.0,Super Deluxe,3.0,Married,1.0,0,5,0,2.0,AVP,32399.0,1,3,2,4,1,0,Senior,2,Medium,2,5.0,Beginner,0,1,3500,2626.9437248127974,0
200715,0,33.0,Company Invited,1,6.0,Salaried,Female,2,1.0,Deluxe,4.0,Divorced,2.0,1,3,0,1.0,Manager,20488.0,0,2,1,1,0,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1838.4776310850234,1
200716,0,41.0,Company Invited,1,15.0,Small Business,Male,3,3.0,King,3.0,Married,3.0,0,4,1,2.0,VP,34419.0,0,3,2,2,1,4,Middle,1,Medium,2,5.0,Regular,3,1,5000,3752.776749732568,0
200717,0,27.0,Self Enquiry,1,22.0,Large Business,Female,2,3.0,Basic,4.0,Divorced,1.0,0,2,1,0.0,Executive,17811.0,1,1,1,0,0,1,Young,3,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200718,0,36.0,Company Invited,1,29.0,Salaried,Male,2,3.0,Deluxe,5.0,Divorced,2.0,1,2,1,0.0,Manager,18633.0,0,2,2,1,0,2,,1,Low,1,2.0,Beginner,0,0,2000,1838.4776310850234,1
200719,0,36.0,Self Enquiry,3,10.0,Salaried,Female,2,3.0,Deluxe,3.0,Single,2.0,1,3,1,1.0,Manager,22347.0,1,2,1,1,2,2,,1,,1,3.0,Beginner,0,0,2000,1414.2135623730949,2
200720,1,30.0,Self Enquiry,1,28.0,Salaried,Female,2,3.0,Basic,3.0,Divorced,5.0,1,2,0,1.0,Executive,17132.0,1,2,1,0,0,1,Young,3,Low,1,3.0,Regular,3,0,500,459.61940777125585,1
200721,0,50.0,Self Enquiry,1,30.0,Salaried,Male,3,3.0,Super Deluxe,3.0,Divorced,4.0,1,4,0,0.0,AVP,28973.0,1,2,2,4,0,0,Senior,2,Medium,2,3.0,Regular,3,1,3500,2626.9437248127974,0
200722,0,38.0,Company Invited,1,16.0,Small Business,Male,3,3.0,Basic,3.0,Divorced,1.0,0,5,0,2.0,Executive,17684.0,0,3,2,0,0,1,Middle,1,Low,1,5.0,Beginner,0,1,500,375.2776749732568,1
200723,0,46.0,Self Enquiry,1,13.0,Small Business,Male,3,3.0,Standard,3.0,Married,7.0,0,2,0,2.0,Senior Manager,25845.0,1,3,2,3,1,3,Senior,2,Medium,2,5.0,Expert,1,0,1000,750.5553499465136,3
200724,0,24.0,,1,13.0,Small Business,Female,2,4.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,22347.0,2,3,1,1,1,2,Young,3,,1,3.0,Beginner,0,0,2000,1838.4776310850234,1
200725,1,36.0,Self Enquiry,1,20.0,Salaried,Male,2,4.0,Basic,4.0,Married,2.0,1,5,1,1.0,Executive,22347.0,1,2,2,0,1,1,,1,,1,3.0,Beginner,0,1,500,459.61940777125585,1
200726,0,36.0,Company Invited,1,6.0,Salaried,Female,3,3.0,Deluxe,5.0,Divorced,2.0,0,5,1,2.0,Manager,22347.0,0,2,1,1,0,2,,1,,1,5.0,Beginner,0,1,2000,1501.1106998930272,1
200727,0,18.0,Company Invited,1,11.0,Salaried,Male,3,3.0,Basic,3.0,Single,2.0,0,2,1,1.0,Executive,16051.0,0,2,2,0,2,1,Young,3,Low,1,4.0,Beginner,0,0,500,375.2776749732568,4
200728,0,54.0,Self Enquiry,1,23.0,Large Business,Female,2,3.0,Standard,3.0,Divorced,1.0,0,5,1,0.0,Senior Manager,25739.0,1,1,1,3,0,3,Senior,2,Medium,2,2.0,Beginner,0,1,1000,919.2388155425117,0
200729,0,35.0,Self Enquiry,1,31.0,Small Business,Female,2,3.0,Standard,3.0,Married,2.0,1,3,1,1.0,Senior Manager,25388.0,1,3,1,3,1,3,Middle,1,Medium,2,3.0,Beginner,0,0,1000,919.2388155425117,1
200730,0,30.0,Self Enquiry,1,14.0,Salaried,Female,3,1.0,Standard,5.0,Divorced,1.0,1,2,0,2.0,Senior Manager,26416.0,1,2,1,3,0,3,Young,3,Medium,2,5.0,Beginner,0,0,1000,750.5553499465136,4
200731,1,20.0,Self Enquiry,1,17.0,Small Business,Female,3,4.0,Basic,5.0,Single,2.0,1,3,0,1.0,Executive,17600.0,1,3,1,0,2,1,Young,3,Low,1,4.0,Beginner,0,0,500,375.2776749732568,1
200732,1,30.0,Company Invited,1,11.0,Small Business,Female,2,3.0,Basic,4.0,Single,1.0,0,3,0,0.0,Executive,17422.0,0,3,1,0,2,1,Young,3,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200733,0,26.0,Self Enquiry,1,8.0,Small Business,Male,2,1.0,Deluxe,3.0,Divorced,2.0,0,3,1,1.0,Manager,20472.0,1,3,2,1,0,2,Young,3,Medium,2,3.0,Beginner,0,0,2000,1838.4776310850234,1
200734,0,22.0,Self Enquiry,1,14.0,Salaried,Male,3,5.0,Basic,5.0,Divorced,2.0,0,2,1,0.0,Executive,17451.0,1,2,2,0,0,1,Young,3,Low,1,3.0,Beginner,0,0,500,375.2776749732568,4
200735,0,48.0,Self Enquiry,1,13.0,Salaried,Male,3,4.0,Deluxe,3.0,Single,3.0,0,2,0,0.0,Manager,22347.0,1,2,2,1,2,2,Senior,2,,1,3.0,Regular,3,0,2000,1501.1106998930272,4
200736,0,48.0,Self Enquiry,1,10.0,Salaried,Male,3,4.0,Standard,3.0,Unmarried,1.0,0,5,1,1.0,Senior Manager,25999.0,1,2,2,3,3,3,Senior,2,Medium,2,4.0,Beginner,0,1,1000,750.5553499465136,0
200737,0,41.0,Self Enquiry,1,13.0,Small Business,Female,2,4.0,Deluxe,3.0,Single,7.0,0,3,1,0.0,Manager,20003.0,1,3,1,1,2,2,Middle,1,Medium,2,2.0,Expert,1,0,2000,1838.4776310850234,3
200738,0,39.0,Self Enquiry,1,6.0,Salaried,Female,3,4.0,Super Deluxe,3.0,Divorced,2.0,0,3,0,1.0,AVP,27742.0,1,2,1,4,0,0,Middle,1,Medium,2,4.0,Beginner,0,0,3500,2626.9437248127974,4
200739,0,27.0,Self Enquiry,1,8.0,Salaried,Female,2,3.0,Deluxe,3.0,Divorced,1.0,0,5,0,1.0,Manager,22347.0,1,2,1,1,0,2,Young,3,,1,3.0,Beginner,0,1,2000,1838.4776310850234,1
200740,0,36.0,Self Enquiry,1,16.0,Salaried,Male,2,3.0,Basic,3.0,Married,2.0,0,5,1,0.0,Executive,22347.0,1,2,2,0,1,1,,1,,1,2.0,Beginner,0,1,500,459.61940777125585,1
200741,0,42.0,Self Enquiry,3,11.0,Small Business,Male,2,3.0,King,3.0,Divorced,7.0,0,4,0,1.0,VP,33303.0,1,3,2,2,0,4,Middle,1,Medium,2,3.0,Expert,1,1,5000,3535.5339059327375,3
200742,0,50.0,Self Enquiry,1,15.0,Salaried,Male,3,3.0,Basic,3.0,Divorced,5.0,0,5,1,0.0,Executive,17380.0,1,2,2,0,0,1,Senior,2,Low,1,3.0,Regular,3,1,500,375.2776749732568,3
200743,0,59.0,Self Enquiry,1,8.0,Salaried,Female,3,4.0,Super Deluxe,3.0,Single,4.0,1,5,0,2.0,AVP,28726.0,1,2,1,4,2,0,Senior,2,Medium,2,5.0,Regular,3,1,3500,2626.9437248127974,0
200744,1,37.0,Self Enquiry,1,13.0,Small Business,Female,3,5.0,Deluxe,4.0,Divorced,6.0,0,4,1,0.0,Manager,19777.0,1,3,1,1,0,2,Middle,1,Low,1,3.0,Expert,1,1,2000,1501.1106998930272,3
200745,0,55.0,Company Invited,1,24.0,Small Business,Male,3,3.0,Deluxe,4.0,Divorced,4.0,1,5,1,2.0,Manager,21385.0,0,3,2,1,0,2,Senior,2,Medium,2,5.0,Regular,3,1,2000,1501.1106998930272,3
200746,0,41.0,Company Invited,1,13.0,Salaried,Female,2,5.0,King,3.0,Married,2.0,0,4,1,,VP,34973.0,0,2,1,2,1,4,Middle,1,Medium,2,2.0,Beginner,0,1,5000,4596.194077712558,0
200747,0,38.0,Self Enquiry,3,9.0,Salaried,Male,2,3.0,Deluxe,3.0,Unmarried,1.0,1,3,1,1.0,Manager,21861.0,1,2,2,1,3,2,Middle,1,Medium,2,3.0,Beginner,0,0,2000,1414.2135623730949,2
200748,1,26.0,Company Invited,3,35.0,Small Business,Male,3,4.0,Deluxe,5.0,Single,1.0,0,3,0,0.0,Manager,19969.0,0,3,2,1,2,2,Young,3,Low,1,3.0,Beginner,0,0,2000,1154.7005383792516,2
200749,1,52.0,Self Enquiry,3,8.0,Small Business,Female,2,5.0,King,3.0,Divorced,2.0,0,3,1,,VP,34845.0,1,3,1,2,0,4,Senior,2,Medium,2,2.0,Beginner,0,0,5000,3535.5339059327375,0
200750,0,44.0,Self Enquiry,3,34.0,Small Business,Female,2,1.0,Super Deluxe,3.0,Divorced,4.0,1,2,1,1.0,AVP,28320.0,1,3,1,4,0,0,Middle,1,Medium,2,3.0,Regular,3,0,3500,2474.8737341529163,2
200751,0,50.0,Company Invited,3,6.0,Salaried,Female,3,3.0,Deluxe,3.0,Divorced,1.0,0,2,1,1.0,Manager,21347.0,0,2,1,1,0,2,Senior,2,Medium,2,4.0,Beginner,0,0,2000,1154.7005383792516,2
200752,1,36.0,Self Enquiry,1,22.0,Salaried,Female,2,1.0,Basic,5.0,Single,2.0,0,2,1,0.0,Executive,17743.0,1,2,1,0,2,1,Middle,1,Low,1,2.0,Beginner,0,0,500,459.61940777125585,1
200753,0,39.0,Company Invited,1,28.0,Small Business,Fe Male,2,3.0,Standard,5.0,Unmarried,2.0,1,5,1,0.0,Senior Manager,25880.0,0,3,0,3,3,3,Middle,1,Medium,2,2.0,Beginner,0,1,1000,919.2388155425117,1
200754,0,33.0,Company Invited,3,14.0,Salaried,Female,2,4.0,Basic,3.0,Single,1.0,0,2,1,1.0,Executive,17342.0,0,2,1,0,2,1,Middle,1,Low,1,3.0,Beginner,0,0,500,353.5533905932737,2
200755,0,45.0,Self Enquiry,3,17.0,Salaried,Female,2,3.0,Super Deluxe,3.0,Divorced,4.0,0,4,1,1.0,AVP,32650.0,1,2,1,4,0,0,Middle,1,Medium,2,3.0,Regular,3,1,3500,2474.8737341529163,0
200756,0,36.0,Company Invited,1,35.0,Small Business,Female,3,3.0,Basic,3.0,Single,1.0,0,3,1,0.0,Executive,22347.0,0,3,1,0,2,1,,1,,1,3.0,Beginner,0,0,500,375.2776749732568,4
200757,0,34.0,Self Enquiry,3,6.0,Small Business,Male,3,1.0,Deluxe,3.0,Married,1.0,0,5,1,2.0,Manager,24725.0,1,3,2,1,1,2,Middle,1,Medium,2,5.0,Beginner,0,1,2000,1154.7005383792516,2
200758,0,59.0,Self Enquiry,3,6.0,Large Business,Male,3,3.0,Standard,3.0,Divorced,4.0,1,2,0,1.0,Senior Manager,26904.0,1,1,2,3,0,3,Senior,2,Medium,2,4.0,Regular,3,0,1000,577.3502691896258,0
200759,0,45.0,Self Enquiry,2,30.0,Small Business,Male,2,3.0,Basic,4.0,Single,2.0,0,4,0,0.0,Executive,17177.0,1,3,2,0,2,1,Middle,1,Low,1,2.0,Beginner,0,1,500,388.9087296526011,1
200760,0,53.0,Company Invited,3,8.0,Small Business,Female,2,4.0,Standard,4.0,Divorced,3.0,0,2,0,1.0,Senior Manager,22525.0,0,3,1,3,0,3,Senior,2,Medium,2,3.0,Regular,3,0,1000,707.1067811865474,2
200761,1,36.0,Self Enquiry,1,13.0,Salaried,Male,2,3.0,Deluxe,3.0,Married,1.0,0,4,0,0.0,Manager,19834.0,1,2,2,1,1,2,Middle,1,Low,1,2.0,Beginner,0,1,2000,1838.4776310850234,1
200762,1,26.0,Company Invited,1,8.0,Salaried,Male,2,3.0,Basic,5.0,Divorced,7.0,1,5,1,0.0,Executive,17042.0,0,2,2,0,0,1,Young,3,Low,1,2.0,Expert,1,1,500,459.61940777125585,3
200763,0,34.0,Self Enquiry,3,16.0,Salaried,Female,2,3.0,Basic,3.0,Divorced,2.0,1,2,0,1.0,Executive,17220.0,1,2,1,0,0,1,Middle,1,Low,1,3.0,Beginner,0,0,500,353.5533905932737,2
200764,0,28.0,Self Enquiry,3,16.0,Small Business,Male,3,3.0,Basic,4.0,Divorced,2.0,0,5,1,1.0,Executive,16052.0,1,3,2,0,0,1,Young,3,Low,1,4.0,Beginner,0,1,500,288.6751345948129,2
200765,0,38.0,Company Invited,1,9.0,Salaried,Male,2,3.0,Basic,3.0,Divorced,4.0,0,3,1,1.0,Executive,17821.0,0,2,2,0,0,1,Middle,1,Low,1,3.0,Regular,3,0,500,459.61940777125585,1
200766,0,50.0,Self Enquiry,1,8.0,Small Business,Male,3,3.0,King,3.0,Divorced,3.0,1,2,1,1.0,VP,34237.0,1,3,2,2,0,4,Senior,2,Medium,2,4.0,Regular,3,0,5000,3752.776749732568,0
200767,0,36.0,Self Enquiry,1,9.0,Salaried,Female,2,3.0,Deluxe,4.0,Single,4.0,0,4,1,0.0,Manager,22347.0,1,2,1,1,2,2,,1,,1,2.0,Regular,3,1,2000,1838.4776310850234,1
200768,0,40.0,Self Enquiry,3,32.0,Small Business,Male,3,3.0,Deluxe,5.0,Divorced,2.0,0,2,1,1.0,Manager,23396.0,1,3,2,1,0,2,Middle,1,Medium,2,4.0,Beginner,0,0,2000,1154.7005383792516,2
200769,0,26.0,Company Invited,1,6.0,Small Business,Female,3,4.0,Basic,3.0,Married,2.0,0,2,1,0.0,Executive,17007.0,0,3,1,0,1,1,Young,3,Low,1,3.0,Beginner,0,0,500,375.2776749732568,4
200770,0,46.0,Self Enquiry,1,6.0,Small Business,Male,2,3.0,King,3.0,Married,1.0,0,5,1,1.0,VP,34627.0,1,3,2,2,1,4,Senior,2,Medium,2,3.0,Beginner,0,1,5000,4596.194077712558,0
200771,0,54.0,Self Enquiry,3,8.0,Salaried,Female,2,4.0,Standard,3.0,Divorced,7.0,0,5,1,0.0,Senior Manager,25686.0,1,2,1,3,0,3,Senior,2,Medium,2,2.0,Expert,1,1,1000,707.1067811865474,3
